Temperature (C),Humidity (%),Acceleration X,Acceleration Y,Acceleration Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Mag X,Mag Y,Mag Z,Distance (cm),Cluster,Cluster Name
27.1,65.6,-57.48046875,-1640.109375,-7606.582031250001,-3.780487804878049,-6.219512195121951,6.097560975609756,-4.65,-12.15,-43.05,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.6,-88.13671875000001,-1559.63671875,-7679.390625000001,-11.463414634146345,18.902439024390244,-29.81707317073171,-5.1,-12.6,-43.05,2.31,5,"High Temp, Low Humidity"
27.2,65.6,-45.984375,-1559.63671875,-7664.0625,16.28048780487805,-8.719512195121952,-4.451219512195122,-4.05,-11.1,-43.8,2.32,11,
27.2,65.6,-22.9921875,-1655.4375,-7687.0546875,8.231707317073171,7.134146341463415,-3.048780487804878,-3.6,-13.65,-41.4,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.6,-91.96875,-1513.65234375,-7660.230468750001,12.682926829268292,-8.353658536585366,30.792682926829272,-5.55,-12.75,-43.65,2.32,11,
27.1,65.7,-241.41796875000003,-1640.109375,-7644.90234375,15.79268292682927,-21.15853658536585,26.89024390243903,-4.5,-13.05,-40.8,2.33,11,
27.1,65.7,-3.83203125,-1586.4609375,-7564.429687500001,-17.073170731707318,17.682926829268293,-29.87804878048781,-6.6,-13.8,-41.85,2.32,5,"High Temp, Low Humidity"
27.2,65.6,-191.6015625,-1551.97265625,-7564.429687500001,9.146341463414634,3.353658536585366,2.1951219512195124,-6.0,-12.75,-42.6,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.6,-134.12109375,-1597.95703125,-7667.894531250001,8.963414634146343,-17.195121951219512,-29.634146341463417,-6.0,-13.5,-43.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.6,7.6640625,-1532.8125,-7664.0625,-1.0975609756097562,25.30487804878049,-19.02439024390244,-5.25,-13.8,-43.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.6,-45.984375,-1597.95703125,-7560.59765625,-18.17073170731708,9.817073170731708,-18.10975609756098,-4.5,-15.3,-43.95,2.32,5,"High Temp, Low Humidity"
27.2,65.6,-42.15234375000001,-1586.4609375,-7564.429687500001,-5.548780487804878,11.52439024390244,-31.82926829268293,-3.3,-15.9,-42.45,2.31,5,"High Temp, Low Humidity"
27.2,65.6,-114.9609375,-1586.4609375,-7744.535156250001,-1.4634146341463417,-17.378048780487806,-3.1707317073170733,-3.15,-14.55,-41.85,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.6,-49.81640625,-1502.15625,-7610.4140625,3.109756097560976,6.219512195121951,-2.804878048780488,-3.3,-12.9,-43.05,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.5,-80.47265625000001,-1433.1796875,-7177.39453125,-23.10975609756098,-0.1829268292682927,-6.890243902439025,-2.1,-14.25,-42.3,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.6,-19.16015625,-1636.27734375,-7671.726562500001,-5.914634146341464,24.87804878048781,-14.451219512195124,-9.6,-13.65,-37.95,2.32,5,"High Temp, Low Humidity"
27.2,65.6,22.9921875,-1628.61328125,-7962.9609375,17.621951219512198,-2.5609756097560976,25.243902439024392,-10.05,-5.55,-39.6,2.31,11,
27.2,65.5,-126.45703125,-1563.46875,-7583.589843750001,-2.378048780487805,12.80487804878049,8.231707317073171,-10.2,-5.85,-40.5,2.32,11,
27.2,65.2,-134.12109375,-1555.8046875,-7671.726562500001,4.2682926829268295,-5.731707317073171,28.353658536585368,-10.35,-6.75,-41.4,2.32,11,
27.1,65.2,-126.45703125,-1636.27734375,-7759.86328125,-14.02439024390244,16.76829268292683,-16.158536585365855,-10.35,-6.75,-39.3,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.2,-103.46484375,-1563.46875,-7537.60546875,-23.71951219512196,12.378048780487806,2.1341463414634148,-9.6,-4.8,-39.3,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.3,-88.13671875000001,-1571.1328125000002,-7679.390625000001,-3.1707317073170733,-5.670731707317073,7.682926829268293,-9.15,-6.45,-41.25,2.32,11,
27.2,65.3,-76.640625,-1544.30859375,-7595.085937500001,-10.182926829268292,12.134146341463415,-37.80487804878049,-8.1,-7.199999999999999,-41.25,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.2,-76.640625,-1509.8203125000002,-7614.24609375,15.731707317073171,-27.134146341463417,2.8658536585365857,-8.549999999999999,-5.55,-41.1,2.32,11,
27.2,65.2,-49.81640625,-1613.28515625,-7690.886718750001,-7.317073170731708,7.439024390243903,-7.926829268292684,-8.7,-5.1,-40.8,2.31,0,"Stable Low Temp, Low Vibration"
27.2,65.2,-126.45703125,-1597.95703125,-7721.542968750001,-14.817073170731708,14.390243902439028,-6.463414634146342,-9.3,-8.1,-40.65,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.2,-107.296875,-1601.7890625,-7717.7109375,6.097560975609756,-17.31707317073171,12.378048780487806,-9.0,-6.3,-41.1,2.32,11,
27.1,65.2,-91.96875,-1513.65234375,-7652.56640625,-11.463414634146345,14.207317073170731,-17.926829268292686,-9.6,-6.0,-39.6,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.2,-137.953125,-1586.4609375,-7564.429687500001,-26.03658536585366,-5.243902439024391,-11.03658536585366,-9.9,-5.85,-40.8,2.33,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.2,-30.65625,-1563.46875,-7621.91015625,-1.5853658536585369,7.134146341463415,-19.085365853658537,-9.9,-7.199999999999999,-41.25,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.2,-95.80078125,-1532.8125,-7618.078125000001,2.6219512195121952,-31.15853658536585,12.926829268292684,-9.0,-6.75,-39.3,2.32,11,
27.2,65.2,-68.9765625,-1620.94921875,-7702.382812500001,-18.902439024390244,5.243902439024391,-40.0609756097561,-9.9,-7.649999999999999,-40.5,2.31,5,"High Temp, Low Humidity"
27.1,65.2,-72.80859375,-1586.4609375,-7591.25390625,7.743902439024391,-8.170731707317074,6.097560975609756,-8.4,-5.4,-40.2,2.33,11,
27.1,65.2,-34.48828125,-1586.4609375,-7587.421875,-6.158536585365854,2.317073170731708,-1.0365853658536586,-9.45,-6.9,-40.2,2.31,0,"Stable Low Temp, Low Vibration"
27.1,65.2,-91.96875,-1502.15625,-7610.4140625,-15.121951219512196,11.03658536585366,-25.42682926829269,-10.5,-6.45,-40.2,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.2,-103.46484375,-1636.27734375,-7602.75,12.195121951219512,-11.341463414634148,13.53658536585366,-8.549999999999999,-6.75,-40.05,2.31,11,
27.1,65.1,-3.83203125,-1663.1015625,-7782.85546875,-30.182926829268297,26.34146341463415,-25.0609756097561,-9.0,-7.35,-42.0,2.32,5,"High Temp, Low Humidity"
27.2,65.2,-7.6640625,-1613.28515625,-7334.5078125,0.1219512195121951,-2.682926829268293,4.390243902439025,-12.0,-5.85,-47.1,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.2,-19.16015625,-1548.140625,-8035.76953125,15.182926829268292,-17.012195121951223,-14.207317073170731,-4.65,1.2,-45.15,2.32,10,
27.1,65.2,-122.625,-1693.7578125000002,-7763.695312500001,13.719512195121952,-6.036585365853659,-10.121951219512196,0.0,-2.55,-46.05,2.32,10,
27.1,65.2,30.65625,-1620.94921875,-7706.21484375,-9.451219512195122,1.2804878048780488,-31.82926829268293,0.0,-1.05,-43.95,2.32,13,
27.1,65.1,-99.6328125,-1406.35546875,-7633.40625,36.768292682926834,4.390243902439025,6.585365853658537,-0.6,-2.55,-43.65,2.32,10,
27.1,65.1,-15.328125,-1582.62890625,-7487.789062500001,-2.25609756097561,7.865853658536586,-0.1219512195121951,-1.05,-2.1,-43.95,2.31,10,
27.1,65.1,-149.44921875,-1601.7890625,-7602.75,0.9146341463414634,2.1341463414634148,5.0,-0.75,-1.2,-45.9,2.32,10,
27.1,65.1,-91.96875,-1636.27734375,-7652.56640625,-27.19512195121952,11.829268292682928,-24.939024390243905,0.15,-0.8999999999999999,-45.6,2.31,13,
27.1,65.1,11.49609375,-1705.25390625,-8116.242187500001,13.109756097560975,-24.87804878048781,10.609756097560975,-2.25,-1.95,-45.15,2.32,10,
27.1,65.1,-15.328125,-1540.4765625000002,-7549.1015625,0.1219512195121951,-24.634146341463417,-14.695121951219514,-11.55,-5.4,-46.05,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.0,-145.6171875,-1590.29296875,-7629.574218750001,-9.634146341463415,9.207317073170731,-25.54878048780488,-15.45,-10.5,-40.2,2.32,5,"High Temp, Low Humidity"
27.1,65.0,65.14453125,-1548.140625,-7223.378906250001,-3.780487804878049,-7.865853658536586,-16.03658536585366,-4.95,-14.25,-38.4,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.0,-65.14453125,-1594.125,-7595.085937500001,-22.25609756097561,19.02439024390244,-24.451219512195124,-3.15,-13.8,-42.9,2.32,5,"High Temp, Low Humidity"
27.1,65.1,95.80078125,-1544.30859375,-7606.582031250001,-8.719512195121952,-2.682926829268293,-22.439024390243905,-2.55,-14.7,-42.45,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.2,-88.13671875000001,-1513.65234375,-7683.22265625,-9.573170731707318,5.060975609756098,-9.451219512195122,-4.2,-14.55,-42.9,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.3,-53.6484375,-1490.66015625,-7706.21484375,21.402439024390247,-16.82926829268293,-0.853658536585366,-3.6,-15.45,-41.7,2.31,0,"Stable Low Temp, Low Vibration"
27.1,65.3,-103.46484375,-1574.9648437500002,-7648.734375000001,2.25609756097561,11.890243902439025,6.341463414634147,-4.05,-15.15,-42.75,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.4,-107.296875,-1559.63671875,-7618.078125000001,-0.3658536585365854,-1.402439024390244,-5.365853658536586,-1.65,-15.3,-42.6,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.4,-57.48046875,-1544.30859375,-7679.390625000001,7.804878048780488,3.231707317073171,7.134146341463415,-1.7999999999999998,-13.95,-42.75,2.33,11,
27.1,65.4,-111.12890625,-1544.30859375,-7733.039062500001,-6.219512195121951,-13.170731707317074,-4.146341463414634,-3.3,-13.65,-44.85,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.4,-103.46484375,-1528.98046875,-7660.230468750001,6.585365853658537,14.817073170731708,-1.4634146341463417,-2.7,-14.55,-42.9,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.4,-80.47265625000001,-1486.828125,-7725.375000000001,8.78048780487805,-2.5609756097560976,27.6219512195122,-2.25,-13.95,-44.1,2.32,11,
27.1,65.5,-191.6015625,-1559.63671875,-7625.742187500001,-13.170731707317074,7.378048780487806,-15.853658536585368,-3.0,-14.7,-42.0,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.5,-111.12890625,-1509.8203125000002,-7602.75,-4.939024390243903,10.975609756097562,4.085365853658537,-3.3,-14.4,-42.75,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.5,-61.3125,-1517.484375,-7614.24609375,-0.853658536585366,-15.000000000000002,6.585365853658537,-2.7,-14.25,-44.4,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.5,-72.80859375,-1571.1328125000002,-7664.0625,13.475609756097562,8.170731707317074,14.26829268292683,-3.15,-13.8,-42.9,2.31,11,
27.1,65.5,-95.80078125,-1582.62890625,-7560.59765625,-6.7682926829268295,17.195121951219512,-35.487804878048784,-3.15,-13.8,-41.85,2.31,5,"High Temp, Low Humidity"
27.1,65.5,-68.9765625,-1597.95703125,-7621.91015625,-27.07317073170732,-8.109756097560977,-12.865853658536588,-2.7,-14.25,-42.6,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.5,-206.9296875,-1567.3007812500002,-7556.765625,6.890243902439025,-17.865853658536587,40.426829268292686,-1.7999999999999998,-13.2,-43.5,2.32,11,
27.1,65.5,-49.81640625,-1525.1484375,-7572.093750000001,-5.914634146341464,8.231707317073171,-5.487804878048781,-2.4,-12.0,-42.6,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.5,-137.953125,-1571.1328125000002,-7618.078125000001,-3.109756097560976,0.3658536585365854,-12.74390243902439,-2.55,-12.6,-42.45,2.31,0,"Stable Low Temp, Low Vibration"
27.1,65.5,-38.3203125,-1494.4921875,-7667.894531250001,-0.853658536585366,6.463414634146342,-20.731707317073173,-3.15,-13.8,-43.35,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.5,-11.49609375,-1544.30859375,-7568.26171875,-29.02439024390244,30.975609756097565,-19.451219512195124,-1.7999999999999998,-13.95,-42.45,2.31,5,"High Temp, Low Humidity"
27.1,65.6,-126.45703125,-1640.109375,-7606.582031250001,3.231707317073171,25.365853658536587,-28.414634146341463,-3.15,-13.5,-43.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.6,-141.78515625,-1574.9648437500002,-7587.421875,-14.451219512195124,24.57317073170732,-8.048780487804878,-2.7,-13.5,-42.9,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.6,-68.9765625,-1548.140625,-7583.589843750001,-4.817073170731708,8.536585365853659,-17.743902439024392,-3.45,-15.3,-42.3,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.6,-172.44140625000003,-1601.7890625,-7572.093750000001,-5.670731707317073,11.402439024390246,-34.207317073170735,-1.65,-15.6,-43.65,2.32,5,"High Temp, Low Humidity"
27.1,65.6,-153.28125,-1490.66015625,-7683.22265625,4.085365853658537,12.80487804878049,6.52439024390244,-3.45,-14.55,-42.6,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.6,-203.09765625000003,-1586.4609375,-7618.078125000001,-5.3048780487804885,9.146341463414634,-3.414634146341464,-4.05,-14.4,-43.5,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.6,-19.16015625,-1636.27734375,-7683.22265625,-1.402439024390244,-11.463414634146345,-17.5,-2.4,-14.25,-42.9,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.6,-99.6328125,-1525.1484375,-7614.24609375,-9.02439024390244,-15.79268292682927,-21.21951219512196,-3.45,-14.85,-43.35,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.6,-3.83203125,-1582.62890625,-7660.230468750001,9.146341463414634,21.76829268292683,14.817073170731708,-3.0,-13.95,-43.8,2.32,11,
27.2,65.6,-122.625,-1567.3007812500002,-7660.230468750001,-11.52439024390244,8.902439024390244,-14.634146341463415,-2.1,-14.85,-43.35,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-53.6484375,-1647.7734375,-7644.90234375,-15.670731707317074,7.682926829268293,-23.84146341463415,-1.7999999999999998,-13.95,-44.1,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-26.82421875,-1525.1484375,-7556.765625,-9.390243902439025,15.609756097560975,-7.01219512195122,-3.3,-13.65,-43.05,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.6,-34.48828125,-1551.97265625,-7621.91015625,-17.195121951219512,13.597560975609758,-11.158536585365855,-2.1,-14.85,-42.3,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.7,-65.14453125,-1574.9648437500002,-7698.55078125,-25.60975609756098,0.3658536585365854,-35.0,-3.45,-16.05,-42.6,2.32,5,"High Temp, Low Humidity"
27.1,65.6,-61.3125,-1571.1328125000002,-7667.894531250001,-9.51219512195122,8.963414634146343,-20.48780487804878,-2.25,-13.95,-42.75,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-122.625,-1536.6445312500002,-7656.3984375,-11.585365853658535,-22.743902439024392,-21.52439024390244,-2.4,-14.55,-43.35,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-103.46484375,-1567.3007812500002,-7660.230468750001,-12.073170731707318,12.256097560975611,-24.32926829268293,-1.65,-14.25,-43.65,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.6,61.3125,-1582.62890625,-7621.91015625,-16.890243902439025,9.573170731707318,-12.74390243902439,-3.0,-15.15,-43.05,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-3.83203125,-1636.27734375,-7564.429687500001,-16.34146341463415,1.5853658536585369,-13.353658536585368,-3.45,-15.3,-42.9,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-95.80078125,-1571.1328125000002,-7614.24609375,5.731707317073171,7.743902439024391,-11.158536585365855,-4.2,-14.25,-41.25,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.7,-84.30468750000001,-1624.7812500000002,-7598.91796875,-2.378048780487805,-0.426829268292683,-12.134146341463415,-2.25,-15.15,-43.5,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.7,-191.6015625,-1502.15625,-7598.91796875,-29.634146341463417,13.902439024390246,-10.853658536585368,-2.1,-15.3,-42.6,2.31,5,"High Temp, Low Humidity"
27.1,65.7,-141.78515625,-1578.796875,-7579.7578125,-0.9146341463414634,9.26829268292683,-24.69512195121952,-2.4,-13.5,-43.95,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.7,-72.80859375,-1490.66015625,-7644.90234375,-12.926829268292684,21.28048780487805,-1.2195121951219514,-2.25,-14.4,-42.75,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.7,-137.953125,-1502.15625,-7767.527343750001,19.87804878048781,-3.292682926829269,-10.30487804878049,-3.6,-14.4,-43.5,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.7,-80.47265625000001,-1555.8046875,-7644.90234375,-28.04878048780488,24.20731707317073,-32.86585365853659,-2.4,-14.55,-42.3,2.32,5,"High Temp, Low Humidity"
27.2,65.8,-30.65625,-1555.8046875,-7637.238281250001,-25.1219512195122,-1.5853658536585369,-6.097560975609756,-2.1,-14.25,-42.9,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.8,-145.6171875,-1551.97265625,-7591.25390625,22.80487804878049,-24.69512195121952,21.52439024390244,-4.2,-14.25,-42.6,2.32,11,
27.2,65.8,-53.6484375,-1356.5390625,-7434.140625000001,-7.317073170731708,13.902439024390246,3.231707317073171,-3.0,-14.4,-44.1,2.31,0,"Stable Low Temp, Low Vibration"
27.1,65.8,-53.6484375,-1551.97265625,-7449.46875,-12.926829268292684,7.195121951219513,-15.487804878048784,-6.15,-11.85,-39.3,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.8,-65.14453125,-1578.796875,-7629.574218750001,-3.780487804878049,1.4634146341463417,-39.39024390243903,-11.55,-8.4,-40.2,2.32,5,"High Temp, Low Humidity"
27.1,65.8,-126.45703125,-1582.62890625,-7579.7578125,23.59756097560976,-14.207317073170731,-0.4878048780487805,-11.4,-4.8,-41.4,2.32,11,
27.2,65.7,-107.296875,-1586.4609375,-8020.441406250001,-13.353658536585368,3.780487804878049,-17.134146341463417,0.6,-1.35,-45.0,2.32,13,
27.2,65.7,-49.81640625,-1536.6445312500002,-7575.925781250001,2.1951219512195124,13.658536585365855,-15.487804878048784,0.3,-2.1,-46.05,2.31,10,
27.2,65.7,-61.3125,-1617.1171875000002,-7683.22265625,-4.329268292682928,18.47560975609756,-15.609756097560975,-0.3,-2.1,-45.75,2.31,13,
27.1,65.6,-157.11328125,-1609.453125,-7675.55859375,2.5,-12.195121951219512,8.963414634146343,-1.35,-2.85,-44.7,2.31,10,
27.1,65.5,-88.13671875000001,-1628.61328125,-7614.24609375,19.32926829268293,-25.97560975609756,1.951219512195122,-0.4499999999999999,-3.0,-43.5,2.31,10,
27.1,65.4,-76.640625,-1536.6445312500002,-7702.382812500001,8.414634146341465,3.5975609756097566,1.5853658536585369,-0.4499999999999999,-1.5,-43.5,2.32,10,
27.2,65.4,-72.80859375,-1574.9648437500002,-7664.0625,22.07317073170732,-6.52439024390244,9.573170731707318,0.4499999999999999,-1.95,-44.85,2.32,10,
27.2,65.3,-114.9609375,-1551.97265625,-7457.132812500001,-1.0365853658536586,22.012195121951223,-22.80487804878049,-1.05,-1.7999999999999998,-44.4,2.31,13,
27.2,65.2,-168.60937500000003,-1509.8203125000002,-7526.109375,3.536585365853659,7.378048780487806,-16.52439024390244,0.75,-6.75,-50.7,2.33,13,
27.1,65.2,-72.80859375,-1659.2695312500002,-8008.945312500001,-30.42682926829269,14.26829268292683,-36.64634146341464,-10.65,-23.1,-52.2,2.32,12,
27.1,65.1,-107.296875,-1509.8203125000002,-7679.390625000001,-0.2439024390243902,-8.353658536585366,-2.317073170731708,-9.45,-22.95,-48.9,2.32,12,
27.1,65.0,-84.30468750000001,-1548.140625,-7675.55859375,15.365853658536588,-2.5,-25.182926829268293,-9.9,-23.7,-49.95,2.31,12,
27.1,65.0,-19.16015625,-1448.5078125,-7522.277343750001,-9.573170731707318,-13.04878048780488,16.158536585365855,-11.1,-23.55,-51.15,2.31,12,
27.2,64.9,-34.48828125,-1509.8203125000002,-7690.886718750001,-1.0365853658536586,-26.09756097560976,6.646341463414635,-12.15,-22.35,-50.1,2.32,12,
27.1,64.9,-176.27343750000003,-1528.98046875,-7621.91015625,-14.573170731707318,4.146341463414634,-22.865853658536587,-11.4,-23.85,-50.1,2.32,12,
27.2,64.9,-95.80078125,-1617.1171875000002,-7449.46875,23.29268292682927,-17.98780487804878,11.28048780487805,-9.9,-20.7,-50.55,2.32,5,"High Temp, Low Humidity"
27.1,64.9,-99.6328125,-1597.95703125,-7702.382812500001,12.5609756097561,-16.219512195121954,0.6097560975609757,-9.3,-22.8,-50.4,2.31,12,
27.1,64.9,3.83203125,-1605.6210937500002,-7848.0,-23.231707317073173,3.658536585365854,-36.34146341463415,-7.949999999999999,-18.75,-54.9,2.32,12,
27.1,64.9,-107.296875,-1578.796875,-7618.078125000001,4.878048780487806,-22.195121951219512,11.28048780487805,0.4499999999999999,-3.0,-48.3,2.31,10,
27.1,64.9,19.16015625,-1597.95703125,-7598.91796875,-24.69512195121952,26.463414634146343,0.0,-11.55,-3.15,-41.85,2.32,0,"Stable Low Temp, Low Vibration"
27.1,64.8,-114.9609375,-1693.7578125000002,-7717.7109375,13.53658536585366,-3.780487804878049,2.073170731707317,-12.9,-7.8,-39.0,2.32,0,"Stable Low Temp, Low Vibration"
27.1,64.9,-88.13671875000001,-1597.95703125,-7407.31640625,-7.01219512195122,-13.231707317073171,-25.97560975609756,-5.55,-12.3,-39.15,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,64.8,7.6640625,-1605.6210937500002,-7460.96484375,8.902439024390244,-6.951219512195123,7.682926829268293,-3.0,-14.7,-43.5,2.32,0,"Stable Low Temp, Low Vibration"
27.1,64.8,-88.13671875000001,-1628.61328125,-7637.238281250001,-19.695121951219512,5.0,-25.1219512195122,-3.15,-13.5,-41.85,2.31,5,"High Temp, Low Humidity"
27.1,64.9,-45.984375,-1513.65234375,-7660.230468750001,5.853658536585367,-12.926829268292684,17.25609756097561,-3.15,-13.05,-42.3,2.32,11,
27.1,64.9,-65.14453125,-1513.65234375,-7667.894531250001,-16.402439024390244,9.634146341463415,-1.4634146341463417,-3.0,-14.7,-43.05,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.0,-30.65625,-1502.15625,-7660.230468750001,13.170731707317074,-4.207317073170732,-31.21951219512196,-5.1,-14.4,-41.4,2.33,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.1,-15.328125,-1525.1484375,-7598.91796875,-26.89024390243903,9.451219512195122,-14.817073170731708,-3.0,-15.45,-41.7,2.31,5,"High Temp, Low Humidity"
27.1,65.1,-38.3203125,-1586.4609375,-7694.71875,-6.402439024390245,17.926829268292686,-21.09756097560976,-3.3,-13.95,-43.5,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.1,11.49609375,-1597.95703125,-7518.4453125,-20.79268292682927,11.646341463414634,-20.0,-3.15,-15.3,-44.4,2.31,5,"High Temp, Low Humidity"
27.1,65.1,-103.46484375,-1421.68359375,-7618.078125000001,5.487804878048781,-15.426829268292684,27.37804878048781,-2.4,-15.3,-42.3,2.31,11,
27.2,65.2,-80.47265625000001,-1490.66015625,-7606.582031250001,-11.707317073170731,15.365853658536588,-10.914634146341465,-4.05,-14.4,-44.55,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.3,-145.6171875,-1505.9882812500002,-7614.24609375,-5.914634146341464,15.79268292682927,-37.25609756097561,-2.25,-12.15,-43.5,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.3,-99.6328125,-1574.9648437500002,-7667.894531250001,20.182926829268293,-1.6463414634146345,6.585365853658537,-2.4,-13.5,-43.65,2.31,11,
27.1,65.3,-72.80859375,-1544.30859375,-7656.3984375,28.902439024390247,-4.2682926829268295,-3.1707317073170733,-0.6,-15.3,-42.3,2.33,11,
27.1,65.3,-72.80859375,-1655.4375,-7610.4140625,17.439024390243905,-27.987804878048784,-5.0,-2.1,-14.25,-42.6,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.3,-84.30468750000001,-1532.8125,-7618.078125000001,-11.951219512195124,6.646341463414635,-18.47560975609756,-3.75,-14.25,-42.6,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.4,-210.76171875000003,-1490.66015625,-7698.55078125,7.317073170731708,-19.512195121951223,-0.1829268292682927,-1.7999999999999998,-14.4,-42.45,2.33,0,"Stable Low Temp, Low Vibration"
27.1,65.3,-118.79296875,-1643.94140625,-7602.75,6.219512195121951,-6.463414634146342,-3.780487804878049,-2.4,-15.3,-42.9,2.31,0,"Stable Low Temp, Low Vibration"
27.2,65.3,-65.14453125,-1528.98046875,-7648.734375000001,-31.70731707317073,23.65853658536585,6.341463414634147,-1.5,-14.7,-43.05,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.2,65.3,-15.328125,-1490.66015625,-7591.25390625,-14.207317073170731,6.951219512195123,-12.073170731707318,-3.3,-13.65,-42.0,2.32,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.3,-157.11328125,-1528.98046875,-7575.925781250001,-22.80487804878049,17.804878048780488,-10.30487804878049,-4.05,-13.95,-43.5,2.32,5,"High Temp, Low Humidity"
27.2,65.3,-91.96875,-1609.453125,-7625.742187500001,5.914634146341464,12.01219512195122,-43.10975609756098,-2.1,-14.25,-42.3,2.31,8,"Extreme Conditions, High Temp and Vibration"
27.1,65.3,-76.640625,-1574.9648437500002,-7541.437500000001,2.25609756097561,-25.60975609756098,17.5,-3.15,-14.85,-43.65,2.32,11,
27.2,65.4,-22.9921875,-1498.32421875,-7648.734375000001,-13.597560975609758,3.109756097560976,12.01219512195122,-2.4,-14.55,-41.85,2.31,0,"Stable Low Temp, Low Vibration"
27.1,65.3,-103.46484375,-1578.796875,-7610.4140625,2.6219512195121952,5.487804878048781,-6.158536585365854,-3.75,-13.8,-42.6,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.4,-137.953125,-1571.1328125000002,-7660.230468750001,9.146341463414634,-7.500000000000001,-15.54878048780488,-1.65,-14.25,-43.95,2.32,0,"Stable Low Temp, Low Vibration"
27.1,65.4,-103.46484375,-1555.8046875,-7602.75,10.365853658536588,-23.71951219512196,24.32926829268293,-3.0,-13.65,-42.75,2.32,11,
27.2,65.4,-19.16015625,-1513.65234375,-7629.574218750001,-8.963414634146343,-10.24390243902439,13.231707317073171,-3.75,-15.3,-43.35,2.32,0,"Stable Low Temp, Low Vibration"
27.2,65.5,-107.296875,-1567.3007812500002,-7579.7578125,-18.78048780487805,7.621951219512196,-2.0121951219512195,-3.45,-16.05,-42.6,2.32,8,"Extreme Conditions, High Temp and Vibration"
